graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,has_visible_parent,visible_parent_count,has_visible_child,visible_child_count,has_visible_same_module,visible_same_module_count,judge_acc,judge_status,match_acc,gold_embedding_cosine,rank,mrr,recall_at_1,recall_at_5,exact_decode,decoder_alpha,decoded_words
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_02,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8306529870349604,7,0.14285714285714285,0,0,0,0.00036160770032736403,"[""coagulant"", ""chemical oxygen demand"", ""intensity level"", ""demand characteristic"", ""demand valve"", ""grow in intensity""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_02,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8686287956067908,14,0.07142857142857142,0,0,0,0.00036160770032736403,"[""disease severity"", ""pump failure"", ""distribution cost"", ""disinfection process"", ""oxygen demand"", ""length of service""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_02,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.8753076798166641,13,0.07692307692307693,0,0,0,0.00036160770032736403,"[""risk of infection"", ""standards compliance"", ""compliances"", ""compliance"", ""failure rate"", ""effort or strain""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_03,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.818559287810994,2,0.5,0,1,0,0.00036160770032736403,"[""filtration"", ""filtrates"", ""radiation resistance"", ""resistance"", ""resistance distance"", ""acoustic resistance""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_03,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8388063156788251,10,0.1,0,0,0,0.00036160770032736403,"[""compliances"", ""compliance"", ""failure rate"", ""external risk"", ""fail soft"", ""result in failure""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_03,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8799822509255267,10,0.1,0,0,0,0.00036160770032736403,"[""filtration"", ""bulk resistance"", ""ohmic resistance"", ""radiation resistance"", ""filterability"", ""fluid filtration process""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_03,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8768530914775972,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""disinfection process"", ""demand characteristic"", ""drift meter"", ""standards compliance"", ""clean price"", ""turbidity current""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_04,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,1,0.9244045235047655,2,0.5,0,1,0,0.00036160770032736403,"[""overloads"", ""filter placement"", ""filterability"", ""filtering"", ""overloader"", ""filtration surgery""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_04,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.8364935077165435,15,0.06666666666666667,0,0,0,0.00036160770032736403,"[""distribution server"", ""disinfection process"", ""diminished responsibility"", ""propagation delay"", ""delayment"", ""distribution cost""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_04,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8141935432375177,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""pump failure"", ""worse for wear"", ""residual risk"", ""run resistant"", ""renal filtration"", ""cardiovascular complication""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_04,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8489877484721651,5,0.2,0,1,0,0.00036160770032736403,"[""call delay"", ""error correction"", ""resistance distance"", ""resistance pyrometer"", ""interference filter"", ""delay slot""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_05,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.8700199296816165,5,0.2,0,1,0,0.00036160770032736403,"[""disinfection process"", ""disinfectants"", ""obsession with cleanliness"", ""disinfector"", ""theoretical oxygen demand"", ""bulk resistance""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_05,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.8214648033685251,11,0.09090909090909091,0,0,0,0.00036160770032736403,"[""control condition"", ""severity"", ""overloader"", ""overparametrized"", ""filter placement"", ""overloads""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_05,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.7956734391285387,15,0.06666666666666667,0,0,0,0.00036160770032736403,"[""turbidity"", ""turbidity current"", ""source of water"", ""source of infection"", ""turbidimetry"", ""source routing""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_05,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.6696666189310249,15,0.06666666666666667,0,0,0,0.00036160770032736403,"[""disinfection process"", ""disinfectant"", ""chemical oxygen demand"", ""intensity level"", ""obsession with cleanliness"", ""field intensity""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_06,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.7459885186010787,5,0.2,0,1,0,0.00036160770032736403,"[""residual risk"", ""compliances"", ""risk of exposure"", ""risks"", ""compliance car"", ""fail safe""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_06,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.727484405569919,17,0.058823529411764705,0,0,0,0.00036160770032736403,"[""delay slot"", ""control order"", ""control engineering"", ""call delay"", ""error correction"", ""delay""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_06,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8574203181887269,13,0.07692307692307693,0,0,0,0.00036160770032736403,"[""overloads"", ""filter placement"", ""filterability"", ""disease severity"", ""overfulfil"", ""turbidity current""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_06,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.8635860743788,16,0.0625,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidness"", ""risk of exposure"", ""specific risk"", ""severity""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_07,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.8528434636283446,4,0.25,0,1,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_07,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.897322458029874,9,0.1111111111111111,0,0,0,0.00036160770032736403,"[""coagulability"", ""intensity level"", ""sedimentation rate"", ""coagulant"", ""coagulometry"", ""theoretical oxygen demand""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_07,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8440764367161339,11,0.09090909090909091,0,0,0,0.00036160770032736403,"[""filtration"", ""radiation resistance"", ""ohmic resistance"", ""filtrates"", ""filtration surgery"", ""run resistant""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_07,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8841490072072035,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""standards compliance"", ""overfrequency"", ""filter placement"", ""disease severity"", ""disinfection process"", ""error diffusion""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_08,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,1,0.48166090643412435,16,0.0625,0,0,0,0.00036160770032736403,"[""disinfectant"", ""residual risk"", ""disappearing disease""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_08,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8563121993205336,8,0.125,0,0,0,0.00036160770032736403,"[""tributary load"", ""sedimentation rate"", ""residual soil"", ""environmental sanitation"", ""household composting"", ""viral load""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_08,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,1,0.38806497273806073,13,0.07692307692307693,0,0,0,0.00036160770032736403,"[""disinfectant""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_08,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8388070435121111,4,0.25,0,1,0,0.00036160770032736403,"[""compliance"", ""standards compliance"", ""result in failure"", ""compliances"", ""exchange rate risk"", ""fail safe""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_09,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,1,0.2555172268137817,3,0.3333333333333333,0,1,0,0.00036160770032736403,[]
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_09,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.888651367392932,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""coagulability"", ""coagulant"", ""intensity level"", ""coagulometry"", ""change intensity"", ""demand valve""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_09,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8791837750282525,14,0.07142857142857142,0,0,0,0.00036160770032736403,"[""disinfection process"", ""disease severity"", ""standards compliance"", ""intensity level"", ""design load"", ""chemical oxygen demand""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_09,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8768005762542538,2,0.5,0,1,0,0.00036160770032736403,"[""drift meter"", ""sensor system"", ""quality inspection"", ""quality requirement"", ""quality fade"", ""vibration sensor""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_10,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.7983374911961079,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""delay slot"", ""error correction"", ""control engineering"", ""control order"", ""delay position"", ""call delay""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_10,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8892732797484159,9,0.1111111111111111,0,0,0,0.00036160770032736403,"[""turbidity current"", ""turbidity"", ""source of infection"", ""severity"", ""turbidimetry"", ""disease severity""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_10,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.876324409988508,14,0.07142857142857142,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""disease severity"", ""turbidity"", ""turbulization"", ""fluid filtration process""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_10,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.8797761222425899,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""filtration"", ""demand characteristic"", ""passive resistance"", ""ohmic resistance"", ""fluid filtration process"", ""sedimentation rate""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_11,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.8374633412632072,7,0.14285714285714285,0,0,0,0.00036160770032736403,"[""disinfection process"", ""chemical oxygen demand"", ""intensity level"", ""disinfector"", ""change intensity"", ""disinfection""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_11,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.889906081296073,3,0.3333333333333333,0,1,0,0.00036160770032736403,"[""sedimentation rate"", ""settling"", ""settlings"", ""solids"", ""settle matter"", ""tributary load""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_11,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8780105826912652,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""filtration"", ""ohmic resistance"", ""bulk resistance"", ""fluid filtration process"", ""radiation resistance"", ""filtration surgery""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_11,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8654659151384343,13,0.07692307692307693,0,0,0,0.00036160770032736403,"[""residual risk"", ""compliances"", ""turbidity current"", ""standards compliance"", ""failure rate"", ""credit risk""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_12,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.8209465518704592,5,0.2,0,1,0,0.00036160770032736403,"[""distribution server"", ""call delay"", ""distribution organization"", ""propagation delay"", ""distribution network"", ""distribution cost""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_12,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8972086536442956,6,0.16666666666666666,0,0,0,0.00036160770032736403,"[""sedimentation rate"", ""load water line"", ""environmental sanitation"", ""turbidity current"", ""residual volume"", ""chemical oxygen demand""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_12,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8225496028036666,15,0.06666666666666667,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity"", ""turbidity current""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_12,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.6212962054374006,18,0.05555555555555555,0,0,0,0.00036160770032736403,"[""chemical oxygen demand"", ""disinfectants"", ""chemical balance"", ""vanishing spray"", ""delaying agent"", ""suppressants""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_13,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,-0.8553517118382353,17,0.058823529411764705,0,0,0,0.00036160770032736403,"[""low turbidity current"", ""low turbidity"", ""low source of infection"", ""low source of water"", ""low turbulization""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_13,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8845643863848348,10,0.1,0,0,0,0.00036160770032736403,"[""residual risk"", ""compliances"", ""source of infection"", ""turbulency"", ""turbidity current"", ""biosafety level""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_13,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,1,0.7896237648146143,8,0.125,0,0,0,0.00036160770032736403,"[""distribution server"", ""call delay"", ""distribution organization"", ""propagation delay"", ""delayed"", ""distribution cost""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_13,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.854974222509224,8,0.125,0,0,0,0.00036160770032736403,"[""call delay"", ""control order"", ""delay slot"", ""propagation delay"", ""overfrequency"", ""filter placement""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_14,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.7155517689511036,9,0.1111111111111111,0,0,0,0.00036160770032736403,"[""disinfectants"", ""disinfection process"", ""democratic deficit"", ""in deficit"", ""rot-resistant"", ""restorement""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_14,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8706357642099352,7,0.14285714285714285,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity"", ""buoyancy compensation device"", ""correcting fluid"", ""turbulization""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_14,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8555716458542562,14,0.07142857142857142,0,0,0,0.00036160770032736403,"[""pump failure"", ""disease severity"", ""filter placement"", ""overfrequency"", ""performance degradation"", ""filtering""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_14,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.5591280430567117,5,0.2,0,1,0,0.00036160770032736403,"[""control operation"", ""control circuit"", ""delay slot"", ""delay"", ""control order"", ""control system""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_15,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,1,0.8105822545458069,2,0.5,0,1,0,0.00036160770032736403,"[""pump failure"", ""disease severity"", ""use wear analysis"", ""tread wear indicator""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_15,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.6440694886745322,5,0.2,0,1,0,0.00036160770032736403,"[""settlings"", ""solids"", ""residual soil""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_15,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8204415333589772,11,0.09090909090909091,0,0,0,0.00036160770032736403,"[""control condition"", ""call delay"", ""error correction"", ""delay slot"", ""resistance distance"", ""performance degradation""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_15,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.8614525763798756,18,0.05555555555555555,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity"", ""fluid filtration process"", ""radiation resistance"", ""acoustic resistance""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_16,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,1,0.5981427005751183,5,0.2,0,1,0,0.00036160770032736403,"[""residual risk"", ""residual air"", ""dichlorofluorescein"", ""filtration surgery""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_16,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,1,0.8928942695690225,7,0.14285714285714285,0,0,0,0.00036160770032736403,"[""coagulability"", ""biochemical oxygen demand"", ""intensity level"", ""field intensity"", ""viral load"", ""grow in intensity""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_16,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,1,0.8666083842616282,16,0.0625,0,0,0,0.00036160770032736403,"[""residual risk"", ""turbidity current"", ""turbidity"", ""pump failure"", ""erythrocyte sedimentation rate"", ""turbulization""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_16,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8890840551406719,18,0.05555555555555555,0,0,0,0.00036160770032736403,"[""filtration"", ""resistance distance"", ""fluid filtration process"", ""correction factor"", ""performance degradation"", ""correction fluid""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_17,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.7963061162153023,6,0.16666666666666666,0,0,0,0.00036160770032736403,"[""delay slot"", ""control condition"", ""control order"", ""error correction"", ""control engineering"", ""call delay""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_17,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.8647354022364085,9,0.1111111111111111,0,0,0,0.00036160770032736403,"[""disease severity"", ""turbidity current"", ""biofilter"", ""sedimentation rate"", ""severity"", ""filter tipped""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_17,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,1,0.8049054990836826,9,0.1111111111111111,0,0,0,0.00036160770032736403,"[""distribution server"", ""propagation delay"", ""distribution organization"", ""delay payment"", ""delayed"", ""call delay""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_17,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.33065552170150075,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""solids"", ""settlings""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_18,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.6024593758284403,12,0.08333333333333333,0,0,0,0.00036160770032736403,"[""residual risk"", ""fail safe"", ""risks"", ""deposit slip"", ""risk universe"", ""breach of promise""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_18,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.8931562970015089,10,0.1,0,0,0,0.00036160770032736403,"[""coagulability"", ""coagulant"", ""chemical oxygen demand"", ""intensity level"", ""demand valve"", ""change intensity""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_18,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,0,0.8695278606699278,11,0.09090909090909091,0,0,0,0.00036160770032736403,"[""sedimentation rate"", ""settlings"", ""tributary load"", ""turbidity current"", ""solids"", ""load water line""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_18,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,0,0.7352486235620082,16,0.0625,0,0,0,0.00036160770032736403,"[""anticoagulant complication"", ""disseminated intravascular coagulation"", ""disease severity"", ""blood coagulation"", ""coagulopathy"", ""nature deficit disorder""]"
graph_02,water_treatment_system,3,node_003,core_shuffled_graph,shuffle_19,filter fouling severity,Severity of accumulated fouling in filtration media.,settling_and_filtration,1,0,0,1,2,1,3,,pending,0,0.47204436474487554,8,0.125,0,0,0,0.00036160770032736403,"[""settlings"", ""solids""]"
graph_02,water_treatment_system,3,node_006,core_shuffled_graph,shuffle_19,inlet contamination load,Combined contaminant load entering the treatment process.,source_and_coagulation,0,1,2,1,2,1,4,,pending,0,0.896297036977988,7,0.14285714285714285,0,0,0,0.00036160770032736403,"[""coagulability"", ""chemical oxygen demand"", ""sedimentation rate"", ""intensity level"", ""grow in intensity"", ""demand characteristic""]"
graph_02,water_treatment_system,3,node_012,core_shuffled_graph,shuffle_19,treatment capacity reduction,Reduction in treatment capacity caused by pump wear and filtration resistance.,settling_and_filtration,0,1,2,1,2,1,3,,pending,1,0.8858941966068058,11,0.09090909090909091,0,0,0,0.00036160770032736403,"[""disinfection process"", ""distribution organization"", ""residual risk"", ""distribution cost"", ""propagation delay"", ""distribution server""]"
graph_02,water_treatment_system,3,node_016,core_shuffled_graph,shuffle_19,quality measurement unreliability,Unreliability of treated-water quality measurements caused by sensor drift and turbidity-related optical interference.,disinfection_and_control,0,1,2,1,1,1,5,,pending,1,0.8988881084946504,3,0.3333333333333333,0,1,0,0.00036160770032736403,"[""drift meter"", ""quality inspection"", ""sensor system"", ""intrinsic quality"", ""angle of drift"", ""quality requirement""]"
graph_02,water_treatment_system,4,node_004,uniform,,pump wear severity,Severity of mechanical wear in the treatment-flow pump.,compliance_and_service,1,0,0,1,1,1,3,,pending,0,0.9164551583503944,14,0.07142857142857142,0,0,0,0.0003938308967055471,"[""disease severity"", ""turbidity current"", ""sedimentation rate"", ""recall dose"", ""treatability"", ""fluid filtration process""]"
graph_02,water_treatment_system,4,node_005,uniform,,quality sensor drift,Magnitude of calibration drift in the water-quality sensor.,disinfection_and_control,1,0,0,1,1,1,5,,pending,0,0.9025994287769541,19,0.05263157894736842,0,0,0,0.0003938308967055471,"[""disease severity"", ""turbidity current"", ""sedimentation rate"", ""recall dose"", ""treatability"", ""fluid filtration process""]"
graph_02,water_treatment_system,4,node_007,uniform,,coagulant demand intensity,Intensity of coagulant demand created by incoming solids.,source_and_coagulation,0,1,2,1,1,1,4,,pending,0,0.9241058473831166,11,0.09090909090909091,0,0,0,0.0003938308967055471,"[""disease severity"", ""turbidity current"", ""sedimentation rate"", ""recall dose"", ""treatability"", ""fluid filtration process""]"
graph_02,water_treatment_system,4,node_011,uniform,,filtration resistance,Resistance to water flow across the filtration stage.,settling_and_filtration,0,1,2,1,1,1,4,,pending,0,0.9191202319616054,12,0.08333333333333333,0,0,0,0.0003938308967055471,"[""disease severity"", ""turbidity current"", ""sedimentation rate"", ""recall dose"", ""treatability"", ""fluid filtration process""]"
