probe_id,dataset,implementation_dataset_id,role,fold,arm,latent_constraints,node_id,true_label,gold_cosine,centered_cosine,prediction_margin,rank,mrr,recall_at_1,recall_at_5,match_acc,exact,judge_acc,judge_status,decoder_alpha,decoded_words
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,N4,I seldom feel blue.,0.9178784929692583,0.11236469782615095,-0.02428630410899779,2,0.5,0,1,1,0,,pending,0.00044431839486889347,"[""most of time"", ""laid-back"", ""tranquil and uneventful"", ""not being tired"", ""relaxedly"", ""feeling no pain""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,N6,I get upset easily.,0.9535894853559463,0.5691260571960215,-0.010111434231767524,4,0.25,0,1,1,0,,pending,0.00044431839486889347,"[""worry too much"", ""become irritated"", ""irritableness"", ""personally"", ""tired and emotional"", ""become stressed""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,N7,I change my mood a lot.,0.9514139054129421,0.4139676327956652,-0.010521245952635372,5,0.2,0,1,1,0,,pending,0.00044431839486889347,"[""irritableness"", ""become irritated"", ""worry too much"", ""personally"", ""become stressed"", ""tired and emotional""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,A1,I feel little concern for others.,0.936506788886725,0.10747143452083929,-0.012346975960034645,3,0.3333333333333333,0,1,1,0,,pending,0.00044431839486889347,"[""leave me alone"", ""shunning other people"", ""personally"", ""other people"", ""not to mind"", ""uninterestedly""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,A3,I insult people.,0.9049718422451026,0.05285709669563248,-0.03684989791711579,14,0.07142857142857142,0,0,1,0,,pending,0.00044431839486889347,"[""personality"", ""leave me alone"", ""uninterested"", ""shunning other people"", ""unoppressive"", ""other people""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,3,hierarchy_with_latent_constraints,True,A6,I have a soft heart.,0.9085433010984758,0.08360566711967252,-0.05974428295886769,15,0.06666666666666667,0,0,1,0,,pending,0.00044431839486889347,"[""make others happy"", ""expressing feelings"", ""sympathizes"", ""personally"", ""meeting other people"", ""helping others""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,E3,I feel comfortable around people.,0.9248048409990867,0.19794897572312983,-0.022091543115321466,5,0.2,0,1,0,0,,pending,0.0003503782233421312,"[""at parties"", ""life of party"", ""introduce yourself"", ""talking to people"", ""personally"", ""having conversation""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,N1,I get stressed out easily.,0.9440962794138488,0.38476473147928236,-0.01618002708569255,5,0.2,0,1,0,0,,pending,0.0003503782233421312,"[""getting upset"", ""tired and emotional"", ""become irritated"", ""personally"", ""change in mood"", ""irritableness""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,N3,I worry about things.,0.9193022171219563,0.07875425696245851,-0.040211681689338974,9,0.1111111111111111,0,0,1,0,,pending,0.0003503782233421312,"[""getting upset"", ""become irritated"", ""tired and emotional"", ""personally"", ""change in mood"", ""irritableness""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,N5,I am easily disturbed.,0.941755739475318,0.1611786028425884,-0.020654163812243942,6,0.16666666666666666,0,0,0,0,,pending,0.0003503782233421312,"[""getting upset"", ""tired and emotional"", ""become irritated"", ""change in mood"", ""personally"", ""irritableness""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,A2,I am interested in people.,0.9171636517621606,0.14256718059603588,-0.0496019107758372,12,0.08333333333333333,0,0,0,0,,pending,0.0003503782233421312,"[""expressing feelings"", ""sympathizes"", ""making others happy"", ""make others happy"", ""empathy"", ""personally""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,A7,I am not really interested in others.,0.9499868820067143,0.3054257368151516,-0.006214392943859837,2,0.5,0,1,1,0,,pending,0.0003503782233421312,"[""leave me alone"", ""personally"", ""shunning other people"", ""uninterestedly"", ""blame others"", ""concern oneself with""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,C2,I leave my belongings around.,0.9181525457102242,0.14682726660468404,-0.01483426233975682,3,0.3333333333333333,0,1,1,0,,pending,0.0003503782233421312,"[""forgetting things"", ""inconsiderate"", ""on occasion"", ""have trouble"", ""turn into mess"", ""putting things away""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,C8,I shirk my duties.,0.9060904581214577,0.08581472051295147,-0.0195613728144981,4,0.25,0,1,1,0,,pending,0.0003503782233421312,"[""forgetting things"", ""turn into mess"", ""disorganizedly"", ""have hard time"", ""on occasion"", ""inconsiderate""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,O5,I have excellent ideas.,0.9336037378633136,0.4486350869698419,-0.025546376132691284,4,0.25,0,1,1,0,,pending,0.0003503782233421312,"[""expressing ideas"", ""personally"", ""learn new words"", ""vocabulary"", ""vivid and realistic"", ""have imagination""]"
bigfive2__latcon1,bigfive,bigfive2,hierarchy,4,hierarchy_with_latent_constraints,True,O7,I am quick to understand things.,0.9238295169219171,0.11262140964368707,-0.039448313629387055,7,0.14285714285714285,0,0,1,0,,pending,0.0003503782233421312,"[""personally"", ""learn new words"", ""expressing ideas"", ""vocabulary"", ""have imagination"", ""many words""]"
